,name,score,document_length
482,Synopex Inc.,3.99491582896202e-05,1387
483,Pierides Holdings Plc,3.863838612104142e-05,3881
484,Core Logic Inc.,3.730236264514927e-05,7648
485,Ledman Optoelectronic Co Ltd,3.56675447793498e-05,2808
486,Mclean Technologies Bhd,3.460281979284835e-05,3818
487,"MARUWA CO., LTD.",3.40154616753756e-05,2861
488,"Fuhrmeister Electronics Co.,Ltd.",3.347766591819331e-05,3851
489,"CHIYODA INTEGRE CO., LTD.",3.3059163390840886e-05,2513
490,"JMT CO.,Ltd.",3.3012565826307414e-05,1001
491,Inrad Optics Inc,3.291604150615895e-05,5257
492,Norsat International Inc,3.254321948459324e-05,5958
493,ISDN Holdings Limited,3.237621506303471e-05,2719
494,Tokai Electronics Co Ltd,3.155839059329656e-05,2846
495,"SINBON ELECTRONICS CO., LTD.",3.131312674407936e-05,873
496,HCK Capital Group Bhd,2.9765053864198963e-05,4628
497,Elematec Corporation,2.861851411315118e-05,2234
498,Sang-A Frontec Co Ltd,2.8510768535397123e-05,2918
499,Seronics Co Ltd,2.6955377276582874e-05,1303
500,Solargiga Energy Holdings Limited,2.6838941951173416e-05,2705
501,"First Solar, Inc.",2.5986764679688644e-05,5689
502,"Sejin T.S Co., Ltd.",2.563901662432567e-05,4130
503,Enphase Energy Inc,2.5225192301829615e-05,7301
504,Power Logics,2.51009816755414e-05,1463
505,"TAI-SAW TECHNOLOGY CO., LTD.",2.4639953144136933e-05,1423
506,Anixter International Inc.,2.4486889211723526e-05,6898
507,NPC Incorporated,2.4082239149714413e-05,2976
508,Foshan Nationstar Optoelectronics Co Ltd,2.4001740533938694e-05,2640
509,"Ultratech, Inc.",2.3506744358134983e-05,5758
510,"New Japan Radio Co., Ltd.",2.3499762019780067e-05,5930
511,Jenoptik AG,2.341481057983865e-05,5384
512,SunPower Corporation,2.3213089733125986e-05,7232
513,LED International Holdings Ltd.,2.2848722173036533e-05,3922
514,Zeng Hsing Industrial Co Ltd,2.2753820088850257e-05,3846
515,Impact Coatings AB,2.1648772270561838e-05,1716
516,Young Bag Micro Motor Co Ltd,2.075779943256558e-05,4950
517,"SATORI ELECTRIC CO., LTD.",2.074938478926803e-05,3239
518,Enertronica SpA,2.0152830354201613e-05,1859
519,"AOI ELECTRONICS CO.,LTD.",1.9977550977529265e-05,1894
520,BOTHHAND ENTERPRISE INC.,1.9344511067123493e-05,4459
521,Taitron Components Inc.,1.927347723974159e-05,1154
522,Muramoto Electron Thailand PCL,1.9148714816324645e-05,2046
523,Avatec Co Ltd,1.830258343295376e-05,1870
524,"MAG.LAYERS Scientific-Technics Co.,Ltd.",1.6297704860859933e-05,1704
525,Shenzhen Mason Technologies Co Ltd,1.601150782323012e-05,2838
526,MK Electron Co Ltd,1.5635430157556515e-05,2788
527,Wiisol Co Ltd,1.5608708252337363e-05,2248
528,Wizit Co Ltd,1.5586144382061638e-05,3621
529,Jeng Shiang Precision Ind Co Ltd,1.5052649634473373e-05,8750
530,Ipco International Limited,1.43472013674984e-05,3091
531,Norsat International Inc (USA),1.3903235948266908e-05,4443
532,Tai Shing Electronics Components Corp,1.3621616955843051e-05,2670
533,Taeyang Electronics Co Ltd,1.2745691848730934e-05,2902
534,GuangDong Failong Crystal Techlgy Co Ltd,1.1585760926507175e-05,2293
535,Vicor Corp,1.0262714653634813e-05,44769
536,Kendrion NV,6.28203697180519e-06,5592
